"gene_id" "effective_length"
"ENSG00000105205.6" 376.19
"ENSG00000105219.8" 1537.25
"ENSG00000105220.14" 1899.62
"ENSG00000105221.16" 2418.27
"ENSG00000105223.19" 818.42
"ENSG00000105227.14" 4018.83
"ENSG00000105229.6" 1921.05
"ENSG00000105245.9" 2069.94
"ENSG00000105246.5" 927.16
"ENSG00000105248.15" 1175.16
"ENSG00000105251.10" 852.85
"ENSG00000105254.11" 550.72
"ENSG00000105255.10" 1281
"ENSG00000105258.8" 443.81
"ENSG00000105261.7" 426.18
"ENSG00000105270.14" 3111.16
"ENSG00000105278.10" 760.16
"ENSG00000105281.12" 1952.85
"ENSG00000105287.12" 1625.18
"ENSG00000105289.14" 231.45
"ENSG00000105290.11" 1178.52
"ENSG00000105298.13" 2737.54
"ENSG00000105321.12" 1106.47
"ENSG00000105323.16" 2743.15
"ENSG00000105325.13" 2138.67
"ENSG00000105327.16" 1124.12
"ENSG00000105329.9" 2090.25
"ENSG00000105339.10" 3186.87
"ENSG00000105341.18" 1116.75
"ENSG00000105352.10" 632.19
"ENSG00000105355.8" 1977.92
"ENSG00000105357.15" 4587.33
"ENSG00000105364.13" 1124.49
"ENSG00000105366.15" 1330.93
"ENSG00000105369.9" 999.16
"ENSG00000105370.7" 602.16
"ENSG00000105371.8" 960.97
"ENSG00000105372.6" 300.82
"ENSG00000105373.18" 942.22
"ENSG00000105374.9" 324.35
"ENSG00000105376.4" 1781.97
"ENSG00000105379.9" 598.19
"ENSG00000105383.14" 498.77
"ENSG00000105388.15" 2095.16
"ENSG00000105392.15" 1704.39
"ENSG00000105393.15" 1054.18
"ENSG00000105397.13" 1113.57
"ENSG00000105398.3" 1728.16
"ENSG00000105401.7" 1272.66
"ENSG00000105402.7" 1432.46
"ENSG00000105404.10" 552.47
"ENSG00000105409.16" 2909.98
"ENSG00000105419.17" 1188.87
"ENSG00000105426.15" 4189.79
"ENSG00000105427.9" 264.4
"ENSG00000105428.5" 1167.16
"ENSG00000105429.12" 6998.54
"ENSG00000105438.8" 1284.16
"ENSG00000105443.13" 1943.87
"ENSG00000105447.12" 1657.6
"ENSG00000105464.3" 4834.16
"ENSG00000105467.8" 741.16
"ENSG00000105472.12" 1160.16
"ENSG00000105479.15" 2467.16
"ENSG00000105483.16" 1129.71
"ENSG00000105486.13" 1816.17
"ENSG00000105492.15" 1113.16
"ENSG00000105497.7" 2699.31
"ENSG00000105499.13" 608.99
"ENSG00000105501.12" 2101.16
"ENSG00000105507.2" 998.16
"ENSG00000105509.10" 1280.57
"ENSG00000105514.7" 4014.16
"ENSG00000105516.10" 624.36
"ENSG00000105518.13" 541.32
"ENSG00000105519.14" 2903.2
"ENSG00000105520.10" 2290.2
"ENSG00000105523.3" 636.39
"ENSG00000105538.9" 1606.8
"ENSG00000105549.10" 1225.97
"ENSG00000105550.8" 839.66
"ENSG00000105552.14" 1215.66
"ENSG00000105556.11" 1299.16
"ENSG00000105559.11" 2043.5
"ENSG00000105568.17" 2645.44
"ENSG00000105576.15" 3445.1
"ENSG00000105583.9" 639.46
"ENSG00000105605.7" 1916.12
"ENSG00000105607.12" 1477.07
"ENSG00000105609.16" 1605.16
"ENSG00000105610.4" 1333.16
"ENSG00000105612.8" 1663.22
"ENSG00000105613.9" 1288.85
"ENSG00000105617.3" 1283.16
"ENSG00000105618.13" 1248.38
"ENSG00000105619.13" 922.57
"ENSG00000105639.18" 4115.05
"ENSG00000105640.12" 407.46
"ENSG00000105641.3" 3317.16
"ENSG00000105642.15" 2718.86
"ENSG00000105643.9" 2272.03
"ENSG00000105647.15" 2746.31
"ENSG00000105649.9" 1269.16
"ENSG00000105650.21" 1598.04
"ENSG00000105655.18" 1121.4
"ENSG00000105656.12" 3411.26
"ENSG00000105662.15" 2821.78
"ENSG00000105664.10" 2202.16
"ENSG00000105668.7" 964.16
"ENSG00000105669.13" 832.57
"ENSG00000105671.11" 1198.4
"ENSG00000105672.14" 419.65
"ENSG00000105675.8" 2082.69
"ENSG00000105676.13" 1498.46
"ENSG00000105677.11" 654.62
"ENSG00000105679.8" 1230.16
"ENSG00000105694.3" 72.27
"ENSG00000105695.14" 986.61
"ENSG00000105696.8" 1321.26
"ENSG00000105697.7" 1019.21
"ENSG00000105698.15" 1211.52
"ENSG00000105699.16" 1424.54
"ENSG00000105700.10" 951.17
"ENSG00000105701.15" 1409.08
"ENSG00000105705.15" 1232.15
"ENSG00000105707.13" 604.17
"ENSG00000105708.8" 2690.16
"ENSG00000105711.10" 1320.98
"ENSG00000105717.13" 853.92
"ENSG00000105722.9" 1752.32
"ENSG00000105723.11" 1859.19
"ENSG00000105726.16" 2361.14
"ENSG00000105732.12" 2755
"ENSG00000105737.9" 3001.33
"ENSG00000105738.10" 4806.07
"ENSG00000105750.14" 1489.06
"ENSG00000105755.7" 634.18
"ENSG00000105767.2" 1919.16
"ENSG00000105771.13" 1496.37
"ENSG00000105778.17" 5046.65
"ENSG00000105784.15" 1340.15
"ENSG00000105792.19" 998.31
"ENSG00000105793.15" 1105.82
"ENSG00000105808.17" 1572.2
"ENSG00000105810.9" 11215.73
"ENSG00000105819.13" 1465.36
"ENSG00000105821.14" 1819.04
"ENSG00000105825.11" 2185.16
"ENSG00000105829.11" 1239.08
"ENSG00000105835.11" 2891.47
"ENSG00000105849.5" 3558.03
"ENSG00000105851.10" 2875.6
"ENSG00000105852.10" 861.65
"ENSG00000105854.12" 1281.14
"ENSG00000105855.9" 8336.37
"ENSG00000105856.13" 2130.86
"ENSG00000105865.10" 1569.5
"ENSG00000105866.13" 5679.33
"ENSG00000105875.13" 1712.6
"ENSG00000105877.17" 2679.71
"ENSG00000105879.11" 1999.27
"ENSG00000105880.4" 1015.83
"ENSG00000105887.10" 3050.06
"ENSG00000105889.14" 837.38
"ENSG00000105894.11" 1347.66
"ENSG00000105926.15" 1885.88
"ENSG00000105928.13" 1872.54
"ENSG00000105929.15" 1998.29
"ENSG00000105939.12" 4861.87
"ENSG00000105948.13" 2636.01
"ENSG00000105953.14" 3633.81
"ENSG00000105954.2" 931.16
"ENSG00000105963.13" 1219.1
"ENSG00000105967.15" 2580.3
"ENSG00000105968.18" 642.37
"ENSG00000105971.14" 1576.79
"ENSG00000105974.11" 1910.33
"ENSG00000105976.14" 6036.77
"ENSG00000105982.16" 893.78
"ENSG00000105983.19" 3232.06
"ENSG00000105988.6" 204.03
"ENSG00000105989.8" 1181.01
"ENSG00000105991.7" 2072.23
"ENSG00000105993.14" 1255.97
"ENSG00000105996.6" 1634.12
"ENSG00000105997.22" 3004.16
"ENSG00000106003.12" 1688.81
"ENSG00000106004.4" 1398.16
"ENSG00000106006.6" 730.16
"ENSG00000106009.15" 2712.59
"ENSG00000106012.17" 5815.28
"ENSG00000106013.14" 760.26
"ENSG00000106018.13" 1760.66
"ENSG00000106025.8" 1280.82
"ENSG00000106028.10" 421.58
"ENSG00000106031.7" 4771.16
"ENSG00000106034.17" 5081.16
"ENSG00000106038.12" 1359.84
"ENSG00000106049.8" 1567.57
"ENSG00000106052.13" 2415.66
"ENSG00000106066.14" 1007.25
"ENSG00000106069.20" 2020.16
"ENSG00000106070.17" 3733.9
"ENSG00000106077.18" 1028.95
"ENSG00000106078.17" 4521.16
"ENSG00000106080.10" 3874.69
"ENSG00000106086.18" 4631.24
"ENSG00000106089.11" 835.16
"ENSG00000106100.10" 2660.95
"ENSG00000106105.13" 1301.99
"ENSG00000106113.18" 1453.81
"ENSG00000106123.11" 1401.9
"ENSG00000106125.14" 2478.65
"ENSG00000106128.18" 700.47
"ENSG00000106133.17" 1472.94
"ENSG00000106144.19" 3925.9
"ENSG00000106153.12" 641.09
"ENSG00000106178.6" 324.74
"ENSG00000106211.8" 670.45
"ENSG00000106236.3" 1512.66
"ENSG00000106244.12" 943.62
"ENSG00000106245.9" 730.09
"ENSG00000106246.17" 5323.16
"ENSG00000106258.13" 2335.16
"ENSG00000106261.16" 8555.53
"ENSG00000106263.17" 2159.82
"ENSG00000106266.9" 2040.75
"ENSG00000106268.15" 430.52
"ENSG00000106278.11" 972.62
"ENSG00000106290.14" 1751.63
"ENSG00000106299.7" 4176.16
"ENSG00000106302.9" 1357.16
"ENSG00000106304.15" 1632.83
"ENSG00000106305.9" 949.84
"ENSG00000106327.12" 1867.88
"ENSG00000106328.9" 446.17
"ENSG00000106330.11" 898.24
"ENSG00000106331.14" 1102.73
"ENSG00000106333.12" 594.98
"ENSG00000106336.12" 1378.66
"ENSG00000106341.10" 876.23
"ENSG00000106344.8" 1833.25
"ENSG00000106346.11" 4784.74
"ENSG00000106348.16" 2012.83
"ENSG00000106351.12" 2738.67
"ENSG00000106355.9" 529.01
"ENSG00000106366.8" 2931.16
"ENSG00000106367.13" 842.92
"ENSG00000106384.10" 1169.16
"ENSG00000106392.10" 1975.72
"ENSG00000106397.11" 1488.09
"ENSG00000106399.11" 646.35
"ENSG00000106400.11" 1001.49
"ENSG00000106404.13" 1549.61
"ENSG00000106410.14" 1769.16
"ENSG00000106415.12" 3173.58
"ENSG00000106436.4" 750.16
"ENSG00000106443.15" 2704.35
"ENSG00000106459.14" 2922.92
"ENSG00000106460.18" 2411.03
"ENSG00000106462.10" 2297.96
"ENSG00000106477.18" 1707.57
"ENSG00000106479.10" 1197.53
"ENSG00000106483.11" 2287.94
"ENSG00000106484.14" 2145.88
"ENSG00000106511.5" 2241.16
"ENSG00000106524.8" 2231.25
"ENSG00000106526.10" 2799.77
"ENSG00000106536.19" 1508.81
"ENSG00000106537.7" 1834.16
"ENSG00000106538.9" 823.4
"ENSG00000106540.4" 305.27
"ENSG00000106541.11" 659.2
"ENSG00000106546.12" 3345.75
"ENSG00000106554.11" 1320.76
"ENSG00000106560.10" 517.86
"ENSG00000106565.17" 747.16
"ENSG00000106571.12" 7949.16
"ENSG00000106588.10" 1225.49
"ENSG00000106591.3" 806.48
"ENSG00000106603.17" 994.4
"ENSG00000106605.10" 807.73
"ENSG00000106608.16" 2961.73
"ENSG00000106609.16" 2749.21
"ENSG00000106610.14" 1207.26
"ENSG00000106615.9" 985.69
"ENSG00000106617.13" 1851.49
"ENSG00000106624.9" 940.33
"ENSG00000106628.10" 1266.26
"ENSG00000106631.8" 387.19
"ENSG00000106633.15" 1435.17
"ENSG00000106635.7" 1335.09
"ENSG00000106636.7" 1987.31
"ENSG00000106638.15" 2043.05
"ENSG00000106648.13" 1206.22
"ENSG00000106665.15" 4574.31
"ENSG00000106682.14" 2270.13
"ENSG00000106683.14" 2929.36
"ENSG00000106686.16" 754.86
"ENSG00000106688.11" 1385.34
"ENSG00000106689.10" 1007.16
"ENSG00000106692.13" 3200.33
"ENSG00000106701.11" 4030.25
"ENSG00000106714.17" 3400.97
"ENSG00000106723.16" 3581.57
"ENSG00000106733.20" 955.4
"ENSG00000106771.12" 5451.16
"ENSG00000106772.17" 3106.92
"ENSG00000106780.8" 6039.16
"ENSG00000106785.14" 4006.31
"ENSG00000106789.12" 5200.16
"ENSG00000106799.12" 5348.21
"ENSG00000106803.9" 286.56
"ENSG00000106804.7" 5206.16
"ENSG00000106809.10" 1496.8
"ENSG00000106819.11" 2094.66
"ENSG00000106823.12" 2994.16
"ENSG00000106829.18" 2764.66
"ENSG00000106852.15" 2683.16
"ENSG00000106853.17" 978.7
"ENSG00000106868.16" 2414.88
"ENSG00000106927.11" 847.68
"ENSG00000106948.16" 3716.68
"ENSG00000106952.7" 1058.9
"ENSG00000106976.20" 3185.37
"ENSG00000106991.13" 2719.28
"ENSG00000106992.17" 558.4
"ENSG00000106993.11" 1971.31
"ENSG00000107014.8" 696.16
"ENSG00000107018.7" 606.66
"ENSG00000107020.9" 673.16
"ENSG00000107021.15" 3208.64
"ENSG00000107036.11" 5455.11
"ENSG00000107077.17" 3722.05
"ENSG00000107099.15" 1136.16
"ENSG00000107104.18" 3647.95
"ENSG00000107105.14" 518.17
"ENSG00000107130.9" 2969.67
"ENSG00000107140.15" 1606.15
"ENSG00000107147.12" 2007.2
"ENSG00000107159.12" 1115.16
"ENSG00000107164.15" 1913.68
"ENSG00000107165.12" 734.07
"ENSG00000107175.11" 1553.78
"ENSG00000107185.9" 6601.86
"ENSG00000107186.16" 3995.47
"ENSG00000107187.15" 2106.16
"ENSG00000107201.9" 4060.24
"ENSG00000107223.12" 399.86
"ENSG00000107242.17" 353.21
"ENSG00000107249.21" 3421.92
"ENSG00000107262.17" 941.4
"ENSG00000107263.18" 4789.43
"ENSG00000107281.9" 1099.27
"ENSG00000107282.7" 3660.17
"ENSG00000107290.13" 6403.35
"ENSG00000107295.9" 1176.56
"ENSG00000107317.11" 463.35
"ENSG00000107331.16" 3016.7
"ENSG00000107338.9" 2524.16
"ENSG00000107341.4" 3816.16
"ENSG00000107362.13" 2124.12
"ENSG00000107371.12" 663.05
"ENSG00000107372.12" 1692.43
"ENSG00000107404.18" 2427.09
"ENSG00000107438.8" 1171.49
"ENSG00000107443.15" 3552.21
"ENSG00000107447.7" 1695.16
"ENSG00000107485.15" 2311.65
"ENSG00000107518.16" 2492.02
"ENSG00000107521.18" 1759.55
"ENSG00000107537.13" 1291.5
"ENSG00000107551.20" 2382.77
"ENSG00000107554.16" 4766.31
"ENSG00000107560.10" 5808.62
"ENSG00000107562.16" 1750.4
"ENSG00000107566.13" 2419.25
"ENSG00000107581.12" 5954.9
"ENSG00000107593.16" 1315.94
"ENSG00000107611.14" 11690.16
"ENSG00000107614.21" 2340.69
"ENSG00000107625.12" 1995.89
"ENSG00000107643.15" 1165.18
"ENSG00000107651.12" 3084.47
"ENSG00000107669.17" 3803.59
"ENSG00000107672.14" 953.94
"ENSG00000107679.14" 3079.21
"ENSG00000107719.8" 4296.16
"ENSG00000107731.12" 6371.89
"ENSG00000107736.19" 2391.38
"ENSG00000107738.19" 2533.1
"ENSG00000107742.12" 3590.78
"ENSG00000107745.17" 2122.36
"ENSG00000107758.15" 2638.96
"ENSG00000107771.15" 5443.87
"ENSG00000107779.12" 3278.17
"ENSG00000107789.15" 2096.38
"ENSG00000107796.13" 636.5
"ENSG00000107798.17" 2521.46
"ENSG00000107807.12" 907.91
"ENSG00000107815.7" 2130.58
"ENSG00000107816.17" 2723.94
"ENSG00000107819.13" 2429.67
"ENSG00000107821.14" 1057.54
"ENSG00000107829.13" 1475.76
"ENSG00000107831.12" 597.16
"ENSG00000107833.10" 589.02
"ENSG00000107854.5" 5898.16
"ENSG00000107859.9" 1030.16
"ENSG00000107862.4" 6144.16
"ENSG00000107863.17" 4155.43
"ENSG00000107864.14" 6350.28
"ENSG00000107872.12" 948.85
"ENSG00000107874.10" 897.77
"ENSG00000107882.11" 3834.36
"ENSG00000107890.16" 5759.27
"ENSG00000107897.18" 3232.89
"ENSG00000107902.13" 794.9
"ENSG00000107929.14" 4639.93
"ENSG00000107937.18" 2153.66
"ENSG00000107938.17" 2282.38
"ENSG00000107949.16" 1037.3
"ENSG00000107951.13" 3079.24
"ENSG00000107954.10" 946.91
"ENSG00000107957.16" 11209.16
"ENSG00000107959.15" 2760.86
"ENSG00000107960.10" 1125.71
"ENSG00000107968.9" 1433.66
"ENSG00000107984.9" 913.39
"ENSG00000108001.13" 4116.16
"ENSG00000108010.11" 1080.53
"ENSG00000108018.15" 2895.67
"ENSG00000108021.19" 6566.56
"ENSG00000108039.17" 1560.63
"ENSG00000108055.9" 3855.16
"ENSG00000108061.11" 3111.31
"ENSG00000108064.10" 1862.47
"ENSG00000108091.10" 5552.16
"ENSG00000108094.14" 2974.92
"ENSG00000108100.17" 2809.25
"ENSG00000108106.13" 1613.64
"ENSG00000108107.13" 459.18
"ENSG00000108175.16" 6637.1
"ENSG00000108176.14" 887.7
"ENSG00000108179.13" 1832.34
"ENSG00000108187.15" 1726.81
"ENSG00000108219.14" 2717.89
"ENSG00000108231.12" 1411.15
"ENSG00000108239.8" 4353.91
"ENSG00000108242.12" 1685.66
"ENSG00000108244.16" 840.96
"ENSG00000108255.7" 453.18
"ENSG00000108256.8" 9835.53
"ENSG00000108262.15" 2276.64
"ENSG00000108298.9" 471.72
"ENSG00000108306.11" 5545.92
"ENSG00000108309.12" 1122.22
"ENSG00000108312.14" 2826.47
"ENSG00000108342.12" 1143.93
"ENSG00000108344.14" 1899.43
"ENSG00000108349.15" 3506.53
"ENSG00000108352.11" 3194.6
"ENSG00000108370.16" 2405.55
"ENSG00000108375.12" 4026.19
"ENSG00000108379.9" 3096.16
"ENSG00000108381.10" 1658.21
"ENSG00000108384.14" 681.13
"ENSG00000108387.14" 1082.92
"ENSG00000108389.9" 4665.72
"ENSG00000108395.13" 3572.87
"ENSG00000108405.3" 1564.96
"ENSG00000108406.9" 3269.15
"ENSG00000108417.3" 1216.16
"ENSG00000108423.14" 1507.32
"ENSG00000108424.9" 2612.83
"ENSG00000108433.15" 806.29
"ENSG00000108439.9" 1696.89
"ENSG00000108442.2" 356.21
"ENSG00000108443.13" 3388.65
"ENSG00000108448.20" 1136.92
"ENSG00000108452.1" 1.5
"ENSG00000108465.14" 1258.5
"ENSG00000108468.14" 1920.87
"ENSG00000108469.14" 1988.34
"ENSG00000108474.16" 811.39
"ENSG00000108479.11" 1008.33
"ENSG00000108506.11" 5375.33
"ENSG00000108509.20" 1365.28
"ENSG00000108510.9" 9339.14
"ENSG00000108511.9" 1382.67
"ENSG00000108515.17" 798.34
"ENSG00000108516.5" 164.25
"ENSG00000108518.7" 1026.66
"ENSG00000108523.15" 1134.1
"ENSG00000108528.13" 1335.07
"ENSG00000108551.4" 1487.16
"ENSG00000108556.7" 1588.16
"ENSG00000108557.17" 5408.77
"ENSG00000108559.11" 1030.42
"ENSG00000108561.8" 687.84
"ENSG00000108576.9" 1651.38
"ENSG00000108578.14" 1804.13
"ENSG00000108582.11" 8995.15
"ENSG00000108587.15" 2260.37
"ENSG00000108588.13" 2453.14
"ENSG00000108590.10" 649.53
"ENSG00000108591.9" 1602.95
"ENSG00000108592.16" 2795.54
"ENSG00000108599.14" 3500.74
"ENSG00000108602.17" 1247.68
"ENSG00000108604.15" 1986.28
"ENSG00000108622.10" 842.3
"ENSG00000108639.7" 1465.65
"ENSG00000108641.14" 590.93
"ENSG00000108651.9" 1734.82
"ENSG00000108654.12" 2130.03
"ENSG00000108666.9" 1222.81
"ENSG00000108669.16" 2161.3
"ENSG00000108671.9" 2708.68
"ENSG00000108679.12" 1762.28
"ENSG00000108684.14" 2680.42
"ENSG00000108688.11" 472.17
"ENSG00000108691.9" 485.85
"ENSG00000108700.4" 1002.16
"ENSG00000108702.3" 333.23
"ENSG00000108733.9" 2416.16
"ENSG00000108759.3" 1491.16
"ENSG00000108771.12" 1528.64
"ENSG00000108773.10" 2506.45
"ENSG00000108774.14" 1375.43
"ENSG00000108784.9" 1912.45
"ENSG00000108785.7" 696.16
"ENSG00000108786.10" 1413.62
"ENSG00000108788.11" 1938.09
"ENSG00000108797.11" 4478.2
"ENSG00000108798.8" 1116.91
"ENSG00000108799.12" 1835.85
"ENSG00000108813.10" 1369.53
"ENSG00000108819.10" 3732.08
"ENSG00000108821.13" 5061.63
"ENSG00000108823.15" 564.1
"ENSG00000108825.17" 1772.89
"ENSG00000108826.15" 481.03
"ENSG00000108828.15" 2464.49
"ENSG00000108829.9" 2647.93
"ENSG00000108830.9" 3888.16
"ENSG00000108839.11" 764.16
"ENSG00000108840.15" 3425.82
"ENSG00000108846.15" 3854.71
"ENSG00000108848.15" 1965.77
"ENSG00000108849.7" 236.79
"ENSG00000108852.14" 3596.55
"ENSG00000108854.15" 3192.04
"ENSG00000108861.8" 3298.79
"ENSG00000108878.4" 1007.16
"ENSG00000108883.12" 1809.13
"ENSG00000108924.13" 5288.16
"ENSG00000108932.11" 2992.04
"ENSG00000108946.14" 2850.39
"ENSG00000108947.4" 2963.16
"ENSG00000108950.11" 2011.49
"ENSG00000108953.16" 1855.86
"ENSG00000108958.4" 151.89
"ENSG00000108960.7" 1892.07
"ENSG00000108961.13" 751.78
"ENSG00000108963.17" 1593.1
"ENSG00000108984.13" 2611.16
"ENSG00000109016.17" 860.31
"ENSG00000109046.14" 1590.89
"ENSG00000109047.7" 1505.17
"ENSG00000109061.9" 5765.16
"ENSG00000109062.10" 1343.99
"ENSG00000109063.14" 3064.3
"ENSG00000109065.11" 1031.58
"ENSG00000109066.13" 3467.35
"ENSG00000109072.13" 1890.16
"ENSG00000109079.9" 3345.57
"ENSG00000109083.13" 699.57
"ENSG00000109084.13" 2260.17
"ENSG00000109089.7" 3277.16
"ENSG00000109099.13" 1481.72
"ENSG00000109101.7" 1788.86
"ENSG00000109103.11" 1251.11
"ENSG00000109107.13" 1342.97
"ENSG00000109111.14" 5780.85
"ENSG00000109113.18" 872.73
"ENSG00000109118.13" 2829.98
"ENSG00000109132.6" 1526.24
"ENSG00000109133.12" 2477.43
"ENSG00000109158.10" 3087.26
"ENSG00000109163.6" 1905.16
"ENSG00000109171.14" 1418.87
"ENSG00000109180.14" 1021.42
"ENSG00000109181.11" 1418.66
"ENSG00000109182.11" 1876.16
"ENSG00000109184.14" 2236.27
"ENSG00000109189.12" 3933.45
"ENSG00000109193.10" 877.5
"ENSG00000109205.16" 528.8
"ENSG00000109208.4" 406.18
"ENSG00000109220.10" 852.87
"ENSG00000109255.11" 399.19
"ENSG00000109265.13" 4369.16
"ENSG00000109270.12" 1027.82
"ENSG00000109272.3" 263.4
"ENSG00000109320.11" 3529.16
"ENSG00000109321.10" 978.44
"ENSG00000109323.8" 3095.59
"ENSG00000109332.19" 1422.57
"ENSG00000109339.18" 944.51
"ENSG00000109381.19" 2378.74
"ENSG00000109390.11" 446.38
"ENSG00000109424.3" 1203.16
"ENSG00000109436.7" 5047.16
"ENSG00000109445.10" 1463.57
"ENSG00000109452.12" 3874.89
"ENSG00000109458.8" 4272.61
"ENSG00000109466.13" 2256.65
"ENSG00000109471.4" 548.7
"ENSG00000109472.13" 665.11
"ENSG00000109475.16" 195.79
"ENSG00000109501.13" 3205.41
"ENSG00000109511.11" 700.19
"ENSG00000109519.12" 1066.34
"ENSG00000109534.16" 742.84
"ENSG00000109536.11" 764.48
"ENSG00000109572.13" 5135.05
"ENSG00000109576.13" 1740.59
"ENSG00000109586.11" 3688.2
"ENSG00000109606.12" 2581.28
"ENSG00000109610.5" 1267.16
"ENSG00000109618.11" 3788.74
"ENSG00000109625.18" 1168.51
"ENSG00000109654.14" 4924.87
"ENSG00000109667.11" 532.41
"ENSG00000109670.13" 2770.17
"ENSG00000109674.3" 2138.94
"ENSG00000109680.10" 1108.28
"ENSG00000109684.14" 2856.41
"ENSG00000109685.17" 5992.35
"ENSG00000109686.17" 3960.37
"ENSG00000109689.14" 2294.24
"ENSG00000109705.7" 2542.16
"ENSG00000109736.14" 1337.79
"ENSG00000109738.10" 1498.16
"ENSG00000109743.10" 1094.09
"ENSG00000109756.8" 2769.7
"ENSG00000109758.8" 1444.16
"ENSG00000109762.15" 2917.21
"ENSG00000109771.15" 3341.57
"ENSG00000109775.10" 1334.89
"ENSG00000109787.12" 4462.08
"ENSG00000109790.16" 2254.74
"ENSG00000109794.13" 1094.87
"ENSG00000109805.9" 4031.65
"ENSG00000109814.11" 2279.79
"ENSG00000109819.8" 3530.78
"ENSG00000109832.13" 1186.16
"ENSG00000109846.7" 758.16
"ENSG00000109851.6" 1121.16
"ENSG00000109854.13" 958.34
"ENSG00000109861.15" 1464.52
"ENSG00000109881.16" 1013.04
"ENSG00000109906.13" 1219.53
"ENSG00000109911.17" 1515.87
"ENSG00000109917.10" 1746.89
"ENSG00000109919.9" 1424.8
"ENSG00000109920.12" 2226.97
"ENSG00000109927.9" 6209.16
"ENSG00000109929.9" 1943.64
"ENSG00000109943.8" 710.73
"ENSG00000109944.10" 2165.5
"ENSG00000109956.12" 3263.16
"ENSG00000109971.13" 1808.77
"ENSG00000109991.8" 861.85
"ENSG00000110002.15" 1915.63
"ENSG00000110011.13" 667.34
"ENSG00000110013.12" 3408.14
"ENSG00000110025.12" 1479.91
"ENSG00000110031.12" 1324.29
"ENSG00000110042.7" 4058.76
"ENSG00000110046.12" 3890.91
"ENSG00000110047.17" 2696.4
"ENSG00000110048.11" 4769.79
"ENSG00000110057.7" 1712.07
"ENSG00000110060.8" 1454.76
"ENSG00000110063.8" 1210.64
"ENSG00000110066.14" 2587.54
"ENSG00000110074.10" 1562.12
"ENSG00000110075.14" 3747.48
"ENSG00000110076.18" 2292.62
"ENSG00000110077.14" 1025.16
"ENSG00000110079.16" 776.83
"ENSG00000110080.18" 1123.47
"ENSG00000110090.12" 4835.84
"ENSG00000110092.3" 3905.37
"ENSG00000110104.11" 1634.16
"ENSG00000110107.8" 1878.66
"ENSG00000110108.9" 1378.97
"ENSG00000110148.9" 1475.16
"ENSG00000110169.10" 867.16
"ENSG00000110171.18" 1671.11
"ENSG00000110172.11" 1598.21
"ENSG00000110195.11" 688.16
"ENSG00000110200.8" 515.14
"ENSG00000110203.8" 421.48
"ENSG00000110218.8" 2510.16
"ENSG00000110237.3" 4736.09
"ENSG00000110243.11" 1191.9
"ENSG00000110244.6" 1214.16
"ENSG00000110245.11" 212.92
"ENSG00000110274.14" 3136.97
"ENSG00000110315.6" 1874.3
"ENSG00000110318.13" 2725.47
"ENSG00000110321.15" 2268.1
"ENSG00000110324.10" 1313.29
"ENSG00000110328.5" 2214.42
"ENSG00000110330.8" 2883.96
"ENSG00000110344.9" 5843.65
"ENSG00000110367.11" 5673.48
"ENSG00000110375.2" 657.16
"ENSG00000110395.6" 10606.27
"ENSG00000110400.10" 3260.3
"ENSG00000110422.11" 7118.75
"ENSG00000110427.14" 8741.5
"ENSG00000110429.13" 2154.36
"ENSG00000110435.11" 1883.04
"ENSG00000110436.11" 11279.16
"ENSG00000110442.11" 1062.15
"ENSG00000110446.10" 816.39
"ENSG00000110448.10" 2962.16
"ENSG00000110455.13" 1789.88
"ENSG00000110484.6" 646.33
"ENSG00000110492.15" 567.67
"ENSG00000110497.14" 4321
"ENSG00000110514.19" 3628.05
"ENSG00000110536.13" 718.36
"ENSG00000110583.12" 2789.46
"ENSG00000110619.16" 2112.09
"ENSG00000110628.13" 1030.31
"ENSG00000110651.11" 1069.55
"ENSG00000110660.14" 2828.92
"ENSG00000110665.11" 1326.2
"ENSG00000110675.12" 2159.98
"ENSG00000110680.12" 692.34
"ENSG00000110693.16" 8549.16
"ENSG00000110696.9" 1389.08
"ENSG00000110697.12" 3060.99
"ENSG00000110700.6" 382.57
"ENSG00000110711.9" 930.03
"ENSG00000110713.15" 2863.1
"ENSG00000110717.11" 542.58
"ENSG00000110719.9" 1400.23
"ENSG00000110721.11" 1808.71
"ENSG00000110723.11" 9928.16
"ENSG00000110756.17" 3937.56
"ENSG00000110768.11" 2181.33
"ENSG00000110777.11" 641.84
"ENSG00000110786.17" 2567.16
"ENSG00000110799.13" 8579.16
"ENSG00000110801.13" 640.74
"ENSG00000110811.19" 1879.03
"ENSG00000110841.13" 3126.15
"ENSG00000110844.13" 2331.64
"ENSG00000110848.8" 1095.29
"ENSG00000110851.11" 3747.27
"ENSG00000110852.4" 1441.16
"ENSG00000110871.14" 1189.82
"ENSG00000110876.9" 1997.16
"ENSG00000110880.10" 3469.41
"ENSG00000110881.11" 2843.12
"ENSG00000110887.7" 995.95
"ENSG00000110888.17" 2477.42
"ENSG00000110900.14" 5246.16
"ENSG00000110906.12" 2156.59
"ENSG00000110911.14" 3265.06
"ENSG00000110917.7" 4159.25
"ENSG00000110921.12" 1681.22
"ENSG00000110925.6" 3741.84
"ENSG00000110931.18" 3915.9
"ENSG00000110934.10" 1119.95
"ENSG00000110944.8" 787.16
"ENSG00000110955.8" 1405.63
"ENSG00000110958.15" 1640.43
"ENSG00000110975.8" 2220.54
"ENSG00000110987.8" 3108.91
"ENSG00000111011.17" 1675.75
